OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
0.9996240256950575,https://ror.org/0498fb204,PY,Asunción,Instituto Nacional de Educación Superior Dr. Raúl Peña,education
0.5000011268361878,https://ror.org/0371t1780,PY,Encarnación,Universidad Nacional de Itapúa,education
7.366485625902857e-06,https://ror.org/004nxe453,PY,Asunción,Universidad Evangélica del Paraguay,education
-0.0003697127822467146,https://ror.org/04dvk9y30,PY,Asunción,Universidad Autónoma de Asunción,education
-0.0003971082989820096,https://ror.org/03z0f3m78,PY,Asunción,Universidad del Pacífico,education
-0.0006098747837838196,https://ror.org/03f27y887,PY,San Lorenzo,Universidad Nacional de Asunción,education
-0.00066201104494998,https://ror.org/03p5xhb29,PY,Pilar,Universidad Nacional de Pilar,education
-0.0006631115621656047,https://ror.org/05tv4xd72,PY,Asunción,Universidad Tecnológica Intercontinental,education
-0.0007042746955987999,https://ror.org/04jhxpq45,PY,Asunción,Universidad Iberoamericana,education
-0.5000011268361878,https://ror.org/02fp10z94,PY,Encarnación,Universidad Autónoma de Encarnación,education
-1.0003536358875977,https://ror.org/02f6q5s54,PY,Asunción,Universidad Americana,education
-1.0003763435286868,https://ror.org/02ms23a70,PY,Asunción,Universidad del Norte,education
-1.000644167312385,https://ror.org/03gatys88,PY,Asunción,Ministerio de Salud Pública y Bienestar Social,government
-1.000644167312385,https://ror.org/04jjna482,PY,Asunción,Universidad Católica Nuestra Señora de la Asunción,education
-1.000651584198214,https://ror.org/05g0pkp12,PY,Asunción,Universidad Nacional De Caaguazú,education
-1.0006520661644491,https://ror.org/00xwv4z20,PY,Ciudad del Este,Universidad Nacional del Este,education
-1.0006566906821384,https://ror.org/04jst1j84,PY,Asunción,Universidad Columbia del Paraguay,education
-1.0006753436396802,https://ror.org/00821s992,PY,Asunción,Ministerio de Educación y Ciencias,government
