OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
1.9869966869090192,https://ror.org/04sg4ka71,CZ,Prague,University Hospital Kralovske Vinohrady,healthcare
1.6415355073149631,https://ror.org/0362ttz08,CZ,Prague,Center for Economic Research and Graduate Education – Economics Institute,education
1.1237684621119584,https://ror.org/049bjee35,CZ,Brno,St. Anne´s University Hospital,healthcare
0.986254207097871,https://ror.org/0125yxn03,CZ,Prague,University Hospital in Motol,healthcare
0.9862341733736255,https://ror.org/024d6js02,CZ,Prague,Charles University,education
0.9600765232564427,https://ror.org/04rk6w354,CZ,Brno,University of Veterinary Sciences Brno,education
0.9589768362840777,https://ror.org/02j46qs45,CZ,Brno,Masaryk University,education
0.9165740069958734,https://ror.org/05x8mcb75,CZ,Ostrava,Technical University of Ostrava,education
0.8819237030674508,https://ror.org/03613d656,CZ,Brno,Brno University of Technology,education
0.8699620234519371,https://ror.org/05ggn0a85,CZ,Prague,University of Chemistry and Technology,education
0.8345446548715965,https://ror.org/009e9xr64,CZ,Prague,Fakultní nemocnice Bulovka,healthcare
0.7647572561522425,https://ror.org/033n3pw66,CZ,České Budějovice,University of South Bohemia in České Budějovice,education
0.762438559857395,https://ror.org/03kqpb082,CZ,Prague,Czech Technical University in Prague,education
0.7089819457256885,https://ror.org/00qq1fp34,CZ,Brno,University Hospital Brno,healthcare
0.6829979918713597,https://ror.org/01chzd453,CZ,Pardubice,University of Pardubice,education
0.6786399039263975,https://ror.org/029ecwj92,CZ,Prague,Prague University of Economics and Business,education
0.6418144598822726,https://ror.org/04qxnmv42,CZ,Olomouc,Palacký University Olomouc,education
0.58607590004302,https://ror.org/036zr1b90,CZ,Prague,Institute of Clinical and Experimental Medicine,healthcare
0.492008546617431,https://ror.org/00ecy3w15,CZ,Prague,Jan Amos Komensky University,education
0.4910876576031772,https://ror.org/02w4f2z17,CZ,Opava,Silesian University in Opava,education
0.4001607376872238,https://ror.org/0415vcw02,CZ,Prague,Czech University of Life Sciences Prague,education
0.39214435168641626,https://ror.org/04arkmn57,CZ,Brno,University of Defence,education
0.38988094597158507,https://ror.org/058aeep47,CZ,Brno,Mendel University in Brno,education
0.385717692053413,https://ror.org/05mjwh489,CZ,Prague,Academy of Performing Arts in Prague,education
0.3579531470233092,https://ror.org/00pyqav47,CZ,Ostrava,University of Ostrava,education
0.3085230069515957,https://ror.org/01jxtne23,CZ,Olomouc,University Hospital Olomouc,healthcare
0.23624491004702888,https://ror.org/04yg23125,CZ,Prague,General University Hospital in Prague,healthcare
0.20388041467378898,https://ror.org/05xj56w78,CZ,Klecany,National Institute of Mental Health,facility
0.17308003903480906,https://ror.org/01p7k1986,CZ,Brno,Central European Institute of Technology,education
0.14881272884648125,https://ror.org/05k238v14,CZ,Hradec Králové,University of Hradec Králové,education
0.12694678202415458,https://ror.org/040t43x18,CZ,Pilsen,University of West Bohemia,education
0.10164927462092896,https://ror.org/053avzc18,CZ,Prague,Czech Academy of Sciences,government
0.08243440473715297,https://ror.org/01zdaff53,CZ,Prague,Metropolitan University Prague,education
0.07619164236871756,https://ror.org/020ydms54,CZ,Prague,University of Finance and Administration,education
0.06860101664390436,https://ror.org/02zyjt610,CZ,Brno,Veterinary Research Institute,facility
0.036536161900129115,https://ror.org/02jtk7k02,CZ,Liberec,Technical University of Liberec,education
0.0,https://ror.org/008atfr08,CZ,Prague,Unicorn University,education
0.0,https://ror.org/01n7dqn92,CZ,Brno,Janáček Academy of Music and Performing Arts,education
0.0,https://ror.org/01q2qvt95,CZ,Prague,Institute of Hospitality Management in Prague,education
0.0,https://ror.org/02ea0g317,CZ,Prague,"Academy of Arts, Architecture and Design in Prague",education
0.0,https://ror.org/03ef7g429,CZ,Brno,Photon Systems Instruments (Czechia),company
0.0,https://ror.org/05p21h471,CZ,Prague,University College Prague,education
-0.0010033861079872775,https://ror.org/04nayfw11,CZ,Zlín,Tomas Bata University in Zlín,education
-0.002344435750303135,https://ror.org/04vjwcp92,CZ,Ústí nad Labem,Jan Evangelista Purkyně University in Ústí nad Labem,education
-0.004066453184385673,https://ror.org/0270ceh40,CZ,Brno,Masaryk Memorial Cancer Institute,facility
-0.01370128365400751,https://ror.org/00n6rde07,CZ,Prague,Institute of Haematology and Blood Transfusion,facility
-0.01370128365400751,https://ror.org/00xbsaf62,CZ,Prague,Czech Hydrometeorological Institute,facility
-0.01370128365400751,https://ror.org/019k25552,CZ,Prague,National Heritage Institute,nonprofit
-0.01370128365400751,https://ror.org/01bq0zt34,CZ,Prague,HVM Plasma (Czechia),company
-0.01370128365400751,https://ror.org/02a5sx544,CZ,Prague,College of Physical Education and Sport Palestra,education
-0.01370128365400751,https://ror.org/03qcbea07,CZ,Prague,BTL Zdravotnická Technika (Czechia),company
-0.01370128365400751,https://ror.org/054stgg72,CZ,Prague,Czech Society for Ornithology,nonprofit
-0.013745781320146198,https://ror.org/02xz6bf62,CZ,Prague,Czech Geological Survey,government
-0.013943022217745207,https://ror.org/00yzpcc69,CZ,Dolní Břežany,Extreme Light Infrastructure Beamlines,facility
-0.013943022217745207,https://ror.org/013vrgb28,CZ,Prague,Czech Radio,other
-0.013943022217745207,https://ror.org/01x9n3j10,CZ,Prague,Prague City University,education
-0.013943022217745207,https://ror.org/02tc3qm58,CZ,Prague,Technology Centre,nonprofit
-0.013943022217745207,https://ror.org/02vwpg498,CZ,Prague,National Radiation Protection Institute,nonprofit
-0.013943022217745207,https://ror.org/037n8p820,CZ,Prague,Ministry of Education Youth and Sports,government
-0.013943022217745207,https://ror.org/038ahjw20,CZ,Prague,Association for International Affairs,nonprofit
-0.013943022217745207,https://ror.org/03ce03q08,CZ,Prague,Essence Line (Czechia),company
-0.013943022217745207,https://ror.org/03m0sya71,CZ,Prague,Czech Immunological Society,other
-0.013943022217745207,https://ror.org/04j8fde02,CZ,Prague,Centre Français de Recherche en Sciences Sociales,facility
-0.013943022217745207,https://ror.org/04nvnkt69,CZ,Prague,Academy of Fine Arts Prague,education
-0.013943022217745207,https://ror.org/05kypfq19,CZ,Přerov,Centrum Pro Komunitní Práci,nonprofit
-0.027330887369047808,https://ror.org/00c3r5g90,CZ,Hradec Králové,Generi Biotech (Czechia),company
-0.027683106546967314,https://ror.org/05n31vd29,CZ,Prague,Czech National Bank,other
-0.04099804611111566,https://ror.org/03ghy5256,CZ,Prague,Institute of Health Information and Statistics,facility
-0.041075024494360415,https://ror.org/02kx7v033,CZ,Prague,ALAI Czech Republic,nonprofit
-0.041075024494360415,https://ror.org/052nqyp83,CZ,Brno,Research Institute for Building Materials (Czechia),company
-0.04853589311689327,https://ror.org/03zbxqj79,CZ,Prague,Occupational Safety Research Institute,facility
-0.052499047480813035,https://ror.org/02c1tfz23,CZ,Pilsen,University Hospital Plzen,healthcare
-0.05437936335538964,https://ror.org/00nbs1824,CZ,Brno,St. Anne’s University Hospital Brno,healthcare
-0.08354557836889463,https://ror.org/002jtmt62,CZ,Ostrava,Business School Ostrava,education
-0.08354557836889463,https://ror.org/01yk0dg70,CZ,Ostrava,VVUU (Czechia),company
-0.08354557836889463,https://ror.org/02xjmhc17,CZ,Přerov,Vysoká Skola Logistiky,education
-0.09428153743497492,https://ror.org/04hp42s89,CZ,Prague,Institute of International Relations,facility
-0.10714782129818307,https://ror.org/04stdpt78,CZ,Prague,Institute of Endocrinology,government
-0.11481769517881125,https://ror.org/02hp1db34,CZ,Rybitví,Research Institute of Organic Syntheses (Czechia),company
-0.11816903163882259,https://ror.org/002ah4568,CZ,Brno,3Dim Laboratory (Czechia),company
-0.11816903163882259,https://ror.org/03sksgt72,CZ,Brno,Haal Elektro (Czechia),company
-0.11816903163882259,https://ror.org/05fmr5p93,CZ,Stráž pod Ralskem,MemBrain (Czechia),company
-0.12443653693915789,https://ror.org/0436nxt45,CZ,České Budějovice,"Institute of Hydrobiology, Biology Centre, Academy of Sciences of the Czech Republic",facility
-0.12559792573994782,https://ror.org/03k9fzs17,CZ,Prague,Research Centre Rez,facility
